,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Review,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment,Vader,sentiment_dict_sompound
1879,1879,1879,1879,Shital kumar,"
Amazing experience



  Wow its very nice my tv is like 'main hi parmatma hu' very happy to buy this product in 1925

",0.8466666666666667,1.0,1,1,0.953
1880,1880,1880,1880,Diana Varuni Choudhury,"
Fire tv stick



  Good working at present

",0.30000000000000004,1.0,1,1,0.128
1881,1881,1881,1881,Inderjot,"
Very useful product



  Bery good n useful pruduct

",0.20000000000000004,1.0,1,1,0.8399
1882,1882,1882,1882,Daniel,"
Impressive



  It streams faster than my smart tv. It’s general functioning itself is faster…

",0.7142857142857143,1.0,1,1,0.7184
1883,1883,1883,1883,Amazon Customer,"
Great



  Great Product

",0.75,1.0,1,1,0.8481
1884,1884,1884,1884,DR MAHENDRA JAIN,"
very useful



  very useful,value for money,want to buy more ,converted my tv in smart tv and saved much more money

",0.3885714285714286,1.0,1,1,0.8268
1885,1885,1885,1885,RAVI KUMAR,"
Very good used ful



  Thanks Amazon

",0.4900000000000001,1.0,1,1,0.7778
1886,1886,1886,1886,Maria P.,"
Works excellent out of the box



  Works perfectly

",1.0,1.0,1,1,0.836
1887,1887,1887,1887,Gary,"
Superb



  Amazing product

",0.95,1.0,1,1,0.836
1888,1888,1888,1888,VAISHNAVI NP,"
compare old fire stick this 3rd generation stick very fast it's value for money



  compare to old fire stick this 3rd generation stick very fast it's value for money & sound quality I give 5 star & stream quality 5 star & picture quality also 5 star main thing easy to use.

",0.3918518518518519,1.0,1,1,0.5311
1889,1889,1889,1889,Akshay,"
Very happy



  Got it for only Rs 2100.

",1.0,1.0,1,1,0.6115
1890,1890,1890,1890,Vivek kumar,"
Basic Problem



  There is no video clearly on 720 and no other low resolution settings available and other reasons we can't download movies and watch offline

",0.3263888888888889,0.0,0,0,-0.7932
1891,1891,1891,1891,Harsh gaur,"
Overall it is a nice product



  It is easy to set up and u can easily install apps in it otherwise sometimes Alexa didn't recognise some things but overall all it is worth the money

",0.4611111111111112,1.0,1,1,0.6124
1892,1892,1892,1892,akash sharma,"
Fantastic stick...💕💕💕



  Sound quality is superbStream quality is superbPicture quality is also superbTotal superb package in one stick..... loving it❤️❤️❤️

",0.8125,1.0,1,1,0.9788
1893,1893,1893,1893,VIJALAKSHMI JONNALAGADDA,"
Dolby Atmos not coming



  I am not dolby Atmos with fire stick 3 rd gen . My tv is lg with fhd and dolby digital plus. I have sound bar supports atmos. Please help me

",0.2,1.0,0,1,0.6249
1894,1894,1894,1894,Garvit,"
Good product



  Extremely nice product to make your normal tv into smart tv... Can be used as a mobile we can see youTube and other web channels... Very good product

",0.6746428571428571,1.0,1,1,0.8976
1895,1895,1895,1895,savan,"
Awesome



  Wonderful

",1.0,1.0,1,1,0.8316
1896,1896,1896,1896,Amazon Customer,"
Too costly



  Product is too costly other one provides same thing in low price

",0.26666666666666666,0.0,0,0,-0.4404
1897,1897,1897,1897,Srinivas,"
amazing product



  i bought this on Sep'21.  this is an amazing product to convert your normal TV as an smart TV.high quality of video. i am very much satisfied.

",0.8185714285714287,1.0,1,1,0.9243
1898,1898,1898,1898,Jignesh,"
Sony 40 ex 430 does not support this devicd



  Sony 40 ex 430 does not support fire stick

",0.0,0.0,0,0,-0.357
1899,1899,1899,1899,Ch Abhi ram pavan,"
op item



  vale for meney

",0.0,0.0,0,0,0.0
1900,1900,1900,1900,Mohammed muhibullah,"
Packing safety






                    The media could not be loaded.
                




   Noway super item I like it

",0.6666666666666666,1.0,1,1,0.8481
1901,1901,1901,1901,Yennabattula Rohan,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
1902,1902,1902,1902,Sandeep Parale,"
No sound from fire TV



  It's not working and I am not able to solve it. Earlier it was working fine but somehow suddenly no sound and no use of fireTV....

",0.485,0.0,0,0,-0.778
1903,1903,1903,1903,Rahul,"
master piece



  the devuce is super smooth and amazing user friendly interface ,very easy to navigate,such a master piece

",0.7133333333333333,1.0,1,1,0.9336
1904,1904,1904,1904,Arnab Banerjee,"
JUST BLINDLY GO FOR THIS... AWESOME DEVICE



  Other than ui everything is just awesome... USER INTERFECE NEED TO BE DEVELOP.

",0.7604166666666666,1.0,1,1,0.8977
1905,1905,1905,1905,Simpson,"
Good Product



  Easy to use

",0.7166666666666668,1.0,1,1,0.7003
1906,1906,1906,1906,Lokkesh,"
Good performance



  All are good.

",0.6000000000000001,1.0,1,1,0.7003
1907,1907,1907,1907,Pyush Shrivastava,"
Superior product and design



  Fully satisfied with the streaming, hd quality, and sound. The new remote design is amazing and super cool. Worth spending on this upgraded product

",0.5856902356902357,1.0,1,1,0.9552
1908,1908,1908,1908,Sarkarism,"
NON-COMPARABLE TO ANY OF THE AVAILABLE STICKS.



  I just loved this piece of HDR10+ magic. ❤️

",0.7333333333333334,1.0,0,1,0.5994
1909,1909,1909,1909,GYAN CHANDRA SHUKLA,"
Very good Tv stick



  Very good

",0.7800000000000001,1.0,1,1,0.7496
1910,1910,1910,1910,Bhushan Wagh,"
Data saver not available



  We need data saver for this stick.

",0.4,0.0,0,0,0.0
1911,1911,1911,1911,Yogesh Kumar,"
Very good product from Amazon



  Very very good product from Amazon

",0.7800000000000001,1.0,1,1,0.8428
1912,1912,1912,1912,Ritik Agarwal,"
BEST STREAMING DEVICE



  Excellent streaming device best device from amazon and the quality of remote is very good but the replacement of remote is very expensive

",0.5271428571428572,1.0,1,1,0.8542
1913,1913,1913,1913,Zeeshan Syed,"
Had Gen 1, huge upgrade after using the last one for 2-3 years.



  Had Gen 1, huge upgrade after using the last one for 2-3 years.

",0.48333333333333334,1.0,0,1,0.5574
1914,1914,1914,1914,Krishna dinkar,"
Overall Good Product. Go for it






                    The media could not be loaded.
                




   Best product you can buy

",0.30000000000000004,1.0,1,0,-0.12
1915,1915,1915,1915,NAVDEEP SINGH ,"
Remote stop working  only in 3 months



  Remote stop working after 3 months

",0.4666666666666666,0.0,0,0,-0.5267
1916,1916,1916,1916,Amazon Customer,"
Very nice



  Worth for money

",0.55,1.0,1,1,0.6453
1917,1917,1917,1917,Yogendra Singh,"
New UI is good but sometimes takes time to reload



  Stream quality is goodQuick button are very usefulbetter sound quality

",0.4386363636363637,1.0,1,1,0.2382
1918,1918,1918,1918,Aristo,"
Volume doesn't working in Onida



  Volume button doesn't work in Onida tv. Otherwise great experience with streaming.

",0.75,1.0,0,1,0.6249
1919,1919,1919,1919,Raman Sharma,"
Mind Blowing.



  Nice Product. Compatible with my Devices.. Now my TV is Smart Tv.

",0.8214285714285714,1.0,1,1,0.6705
1920,1920,1920,1920,santosh Kumar,"
Product is good served it's purpose 👍



  Product is good

",0.6000000000000001,1.0,1,1,0.7003
1921,1921,1921,1921,Asad kamal khan,"
Satisfactory....



  Easy to use...product quality is good but sometimes audio is absent when started..have to restart the system....

",0.7166666666666668,1.0,1,1,0.5647
1922,1922,1922,1922,Harshad,"
Storage capacity less.



  Product is good.But storage capacity is less.It restrict from installing apps with big size.

",0.08333333333333334,0.0,0,0,-0.3818
1923,1923,1923,1923,Ajay,"
It works as described!



  The product is top class, love it and works as described.

",0.55,1.0,1,1,0.7424
1924,1924,1924,1924,D.J.AGHASTINE,"
Amazon fire tv stick- 3rd.generation



  Product is good.Streaming  quality is superb.Fast delevery.Thanks to Amazon

",0.0,0.0,1,0,0.0
1925,1925,1925,1925,Jossey John,"
Great Purchase



  Really in all aspects a great purchase. Perfectly integrated with my HD TV.

",0.675,1.0,1,1,0.9246
1926,1926,1926,1926,Navjeet Singh,"
Best Firestick



  Very good product from amazon. Boot speed, stream speed, navigation speed, everything perfect. Go for it

",0.6933333333333334,1.0,1,1,0.9152
1927,1927,1927,1927,Amazon Customer,"
Streaming quality is very good.



  Virtually it operates on Voice command and integration with existing Alexa was automatic and Hassle free. Streaming quality is very good.

",0.7866666666666667,1.0,1,1,0.8653
1928,1928,1928,1928,HARISH B.R,"
Loved it



  Its a great one though it stopped working after 2 months .I contacted the customer care they replaced it within 24 hrs ...really loved the product

",0.7833333333333333,1.0,0,1,0.9381
1929,1929,1929,1929,Amazon Customer,"
11 year old TV and 7 year old sound system finally came in use.



  Two odd things:(1) TV sound system is yet to work with this.(2) Sometime frequent restart of the TV with this  is irritating.

",0.44375,0.0,0,0,-0.6486
1930,1930,1930,1930,musab patwegar,"
Remote is not Working



  Remote is not working

",0.2,0.0,0,0,0.0
1931,1931,1931,1931,Wolf,"
Good Buy



  Better than the previous versions

",0.4222222222222223,1.0,1,1,0.7003
1932,1932,1932,1932,Priyansh Kakkad,"
Black screen






                    The media could not be loaded.
                




   Working stopped

",0.43333333333333335,0.0,0,0,-0.2263
1933,1933,1933,1933,Haripriya,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
1934,1934,1934,1934,Uppu vijayalakshmi,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
1935,1935,1935,1935,Retheesh KR,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
1936,1936,1936,1936,Amazon Customer,"
Sometimes the tv screen remains black on switching on the tv.



  Sometimes the tv screen remains black after switching on.Than I'll have to switch it off and on again than it appers on the tv screen. Kindly help

",0.5888888888888889,0.0,1,1,0.7096
1937,1937,1937,1937,Ganesh Natarajan,"
Works well for me 😊



  Using it with my jiofiber ( at 30 mbps).Awesome entertainment in prime video and awesome infotainment in YouTube.

",1.0,1.0,1,1,0.9325
1938,1938,1938,1938,Sudhanshu Rathor,"
Good



  Like it

",0.6000000000000001,1.0,1,1,0.6597
1939,1939,1939,1939,RK,"
Good picture quality



  Super product

",0.6333333333333333,1.0,1,1,0.7783
1940,1940,1940,1940,Rahul Mishra,"
Product Quality and Connectivity



  This is very smooth in the operation and has good inbuilt quality. Voice recognotion is also working very well.

",0.5166666666666667,1.0,1,1,0.6478
1941,1941,1941,1941,Lorette Vandhana Clement,"
Worth the hype



  The stream quality,alexa integration and voice integration is amazing.The product is worth the hype.Must buy this to convert your tv to smart tv.

",0.280952380952381,1.0,1,1,0.6705
1942,1942,1942,1942,Ayub Sait,"
Unable to use volume and power button its not responding on firestick that i receaved






                    The media could not be loaded.
                




   Volume keys and powerkeys are not working rest all functional please revoke my order or replace it

",0.5,0.0,0,1,0.3182
1943,1943,1943,1943,M. A.,"
Got a defective product






                    The media could not be loaded.
                




   Fire stick is not working

",0.0,0.0,0,0,-0.2177
1944,1944,1944,1944,Diksha Shah,"
Second time bought , stopped working in two months



  Stopped working within two months . Streaming does not happen

",0.0,0.0,0,0,-0.4215
1945,1945,1945,1945,VR,"
Slow in starting.



  It is slow in startup. Taking time to connect with WiFi.If you jump from one app to another app, there is a lag observed.

",0.3,0.0,0,0,-0.34
1946,1946,1946,1946,Shiv,"
Good



  Better than lite

",0.55,1.0,1,1,0.7003
1947,1947,1947,1947,Kalpana senthil,"
Awesome, but Alexa responding is not Integrated in good



  Like-Its an awesome product for even who doesn't have smart tv.Dislike-Alexa is not working properly

",0.6685714285714286,1.0,0,1,0.4946
1948,1948,1948,1948,🇺​🇲​🇪​🇸​🇭​  🇻​🇦​🇷​🇲​🇦​,"
Truly Entertaining..



  Truly Entertaining!Amazingly best way to get almost content..

",0.5,1.0,1,1,0.9215
1949,1949,1949,1949,Madhav Bansal,"
Amazing firetv stick



  I recommend all who wanted at least one time use firetv stick

",0.65,1.0,1,1,0.743
1950,1950,1950,1950,kamal Sachdeva,"
Excellent



  Working properly,fast & smooth...100% satisfaction

",1.0,1.0,1,1,0.765
1951,1951,1951,1951,Doniv Rai,"
Excellent



  Good product...it's worth it

",0.5666666666666668,1.0,1,1,0.8176
1952,1952,1952,1952,Raghavendra S,"
Top Class



  Awesome product from Amazon.

",0.75,1.0,1,1,0.765
1953,1953,1953,1953,Siddharth,"
Remote not pairing with tv

",0.2,0.0,0,0,0.0
1954,1954,1954,1954,SONY ERICSSON XPERIA BATTERY BST-41,"
Got at reasonable price



  Quality of the picture is simply awesome

",0.8,1.0,1,1,0.6249
1955,1955,1955,1955,Shashikant Bhosale,"
Works awsome



  Fire tv 3rd generation is best to use for making tv smart and alexa works very nice,  it has very nice search options watch what u like to watch

",0.5885714285714286,1.0,1,1,0.9214
1956,1956,1956,1956,Mukesh Verma,"
Worth buying



  The new gadget is awesome. But the earlier fire stick which I bought 2years back, it's remote is not working properly. Kindly sort out.

",0.4506493506493507,1.0,0,0,-0.5487
1957,1957,1957,1957,Bhavik Vaghela,"
Worth of every rupee



  Purchased during the sale and got INR 1200 off. However even at the MRP the product would have felt worth of every rupee i spent it's that good.

",0.22500000000000003,1.0,0,1,0.6908
1958,1958,1958,1958,Mukund gulati,"
Very good picture quality and voice recognition is of top quality



  Great device, Amazon is creating a revolution in world of technology.Highly recommended if you want to make your normal TV to a smart one.

",0.6645714285714286,1.0,1,1,0.9412
1959,1959,1959,1959,Amazon Customer,"
Ok



  At least 1 month Prime membership should be provide with it.

",0.45,1.0,0,1,0.296
1960,1960,1960,1960,Carl Jardin,"
☑️☑️



  ☑️☑️

",0.0,0.0,0,0,0.0
1961,1961,1961,1961,Raghu J. H.,"
Best entatinement



  Best

",0.3,1.0,1,1,0.8555
1962,1962,1962,1962,Avishek Chakraborty,"
Love firestick



  Thanks for saving me during the lockdown. Firestick is the best thing to happen during the first half of 2021

",0.32,1.0,1,1,0.9062
1963,1963,1963,1963,Prajwal MC,"
Good product



  Neither the volume button works nor the power button....

",0.6000000000000001,1.0,0,1,0.4404
1964,1964,1964,1964,Gunika,"
Highly recommended!



  My TV has completely transformed in a smart TV using the Fire TV Stick. I'd definitely recommend it!!

",0.5207142857142857,1.0,1,1,0.8161
