,Name,Review,Sug/Com,flair_sentiment
2147,Vakeel kumar,"
कोई भी साइट पर जाते हैं तो तुरंत अपने आप बैठ कर देता है क्यों


सब कुछ तो ठीक है साइट पर जाने से अपने आप टाइप हो जाता है कि डिस्ट्रिक्ट साइट पर या कोई भी साइट पर जाने पर अपने आप क्रोम ब्राउजर से बैठ कर देता है या उसी पर रुक जाने से हल करने लगता है तो नहीं करता है रुक जाता है कुछ देर बाद काम करता हूं तब तक करेंगे
",0,1
2148,Alok Singh,"
redmi k phn best hote h


overall redmi note 9 acha option hai km price rang m bs back cover case ni milta h box k ander jo redmi walon ko dena chahiye tha
",1,1
2149,Jagannath Das,"
Ghatiya bekar


Bill missing hai bil nahin diya aap logon ne Mujhe seal pack phone chahie abhi naya phone hai abhi se itna garam ho raha hai dabba kya kavvari se utha kar diya tha aap logon ne yah phone returned le lijiye aur seal pack phone dijiye bilkul naya
",0,0
2150,Ansari Aatif,"
बस सही है मगर ज़्यादा नहीं


बस 8500Rs तक सही है आगे रैट पर नहीं
",0,1
2151,kapil dangi,"
बहुत शानदार मोबाइल है, बजट में भी है,


बहुत अच्छा है, लेकिन कैमरा क्वॉलिटी सही नही है, ब्राइटनेस थोड़ी कम है, और कभी कभी गूगल में लिंक ओपन करते समय हैक हो जाता है, परंतु बहुत अच्छा मोबाइल है, बजट में भी है, मुझे इससे अच्छा इतने कम रेट में कोई सा भी मोबाइल नही मिला,
",1,1
2152,Amazon Customer,"
मोबाइल में बैक कवर नही मिला बाकी सब कुछ अच्छा है


बैटरी अच्छी है फिंगर अनलॉक बहुत अच्छा है यह बहुत पतला है और कीमत भी अच्छी है बहुत बड़ी रेडमी mi redmi 9Good productलेकिन Amazon ने बैक कवर नही दियामोबाइल बॉक्स में खाली कवर का खोल रख दिया
",1,1
2153,Arun Maurya,"
Bahut achcha phone hai


Iska camera Bada mast haiChalne mein bahut achcha haiIsase badhiya phone aur koi nahinSasta hai achcha haiPhoto gallery bahut tej hoti hai
",1,1
2154,Amrit,"
4 कैमरा जैसा लगता है धोका है... फ्लेक्स light नही है camera quality अच्छी न है.... Not Good


4 कैमरा जैसा लगता है धोका है... फ्लेक्स light नही है camera quality अच्छी नही है.... Y2 का जैसा सब same है.... Not Good
",0,0
2155,dharmender,"
यह फोन चल ही नहीं रहा हैंग हो रहा था और अपने आप बंद हो गया अब फोन भी नहीं हो रहा


यह फोन सबसे घटिया है इसका कोई भी ऐप नहीं चल रहा वेस्ट ऑफ मनी भाई मैं तो राय दूंगा नहीं कि कोई इस फोन को ले क्योंकि अपने आप चलते चलते बंद हो गया और अब ऑन भी नहीं हो रहा और बहुत ही स्लो चल रहा है
",0,1
2156,Sandeep Singh,"
Sensor not work properly during a call, when mobile close the Ear.


फोन कॉल के दौरान सेंसर काम नहीं करता जिससे बहुत सारे फोन के फंक्शन चालू हो जाते हैं फिंगरप्रिंट भी सही से काम नहीं करता फोन का वजन भी बहुत ज्यादा है बैटरी बैकअप भी ठीक-ठाक ही है
",0,0
2157,Govind jha,"
मोबाइल बैक कवर


मेरे मोबाइल बॉक्स में सबकुछ ठीक है पर मोबाइल का बैक कवर नही है। अगर मुमकिन है तो मुझे मोबाइल कवर भेजा जाए अन्यथा हम मोबाइल अगले 2 दिन के अंदर वापस करुंग।
",1,1
2158,Parvati rao,"
Third class phone


Please guys don't buy this phone and ye phone soch samaj ke lena ye log return bhi nahi lete Or replace karne ka process bhi bekar hai... Or refund denge ye to sochna bhi mat... Worst experience
",0,0
2159,Mahender Thakur,"baki to Theek hai aur phone kharab ho gaya band Hai
The media could not be loaded.
 Camera, battery, fingerprint,toSahi chala tha but phone kharab ho gaya band hai care centre mein service nahin ho raha hai uski Ham bhi nahin ho raha hai display ud gayi hai",0,0
2160,Sushil Kulkarni,"Majboori ka naam mahatmaG
I hate Chinese product but Majboori ka naam mahatmaG",1,0
2161,Bhuneshwar Sahu,"Return
Return kiya hua hai. Kyuki camera better nhi laga yaar.",0,0
2162,Ravi saini,"Don't Buy for Camera & Play Big Games
ये मोबाइल बजट के हिसाब से सही है पर यह बिना किसी बड़े एप्लीकेशन डाउनलोड किये ये हैंग होता है बैटरी लाइफ काफी कम है 5000MH सेलेकिन बजट में इससे अच्छा फ़ोन नही मिलेगा।",1,0
2163,Rupesh Thakur,"Not
Camera quality kharab",0,0
2164,Joyti Ramnani,"कृपया कुछ निदान किया जाए
इसमें बात करते करते आवाज बदं हो जाती हैं लगा कि नेटवर्क प्रॉब्लम है अब लगता है की पीस में कुछ प्रॉब्लम है बात करते-करते बंद हो जाता है स्विच ऑफ करने के बाद स्विच ऑन करते हैं तब आवाज आती है इसका का कुछ हो सकता है",0,1
2165,Suresh Gupta,"Hang होता है
कैमरा अच्छा नहीं है।फ़ोन भी बहुत ज्यादा hang होता है।इतना ज्यादा पैसा और quality बहुत खराब है।",1,1
2166,Rahul sharma,"20 din me hi kharab ho gaya...
The media could not be loaded.
 Very poor, 20 din me hi kharab ho gaya new phone..",0,0
2167,AJIT JAIN,"Battery backup low, camera quality nahin hai, HD display nahin hai
Battery backup low, camera quality nahin hai, HD display nahin haiRepair ke jaisa mobile chal raha hai",0,0
2168,BIJA RAM,"Product Itna Achcha Nahin Hai iske liye kya karna chahie
Product Itna Achcha Nahin Hai usmein ful hang hota hai isiliye koi bhi app khola to usmein pura stick ho jata hai FIR bad Mein 10 second after your option",0,0
2169,Ankit Gaurav,"Rate ke anusar acaha hai
Iss rate me ye acha hai",1,1
2170,Prashant Kumar Mishra,"ओवरहाल बहुत ही खराब है थोड़ा पैसा और लगा कर के अच्छे क्वालिटी कर ले
थोड़ा पैसा ऑल डालकर किसी और मॉडल को छूने अन्यथा पछताना पड़ेगा",0,1
2171,Ashish kumar,"Good phone I am happy
Iska battery backup bahut achcha hai",1,1
2172,PAPPOO,"Good phone
Nice phone.price k anusar phone thik hai",1,1
2173,Rajat Rathi,"I ordered redmi 9 activ but got redmi 9.
Redme 9 activ के स्थान पर Redmi 9 प्राप्त हुआ। अमेज़न की पैकेजिंग टीम ने निराश किया। Amazon should care which product is going to deliver.",0,0
2174,ADESH,"Bekar hi hai
Not good",0,0
2175,NAGNARAIN PANDEY,"मोबाइल भेजो जल्दी
जो मोबाइल मंगाया वह रेडमी 9 नहीं है ,डब्बा में औऱ कोई समान नहीं हैं , मोबाईल बदलने के लिए आपके यहाँ सम्पर्क किया है मोबाईल की फोटो भेज दिया था अभी तक समस्या का समाधान नही हुआ है किर्पया जल्द समाधान करें",0,1
2176,Anil Kaushik,"रेडमी नोट 9 के रिजल्ट अच्छे नहीं हैं
उत्पाद सही नहीं है मैं इससे बिल्कुल ना खुश हूं क्योंकि जब स्पीकर ऑन करते हैं तो लाउडस्पीकर पर आवाज जन-जन आती है मैं इस प्रोडक्ट को किसी को लेने की सलाह नहीं दूंगा",0,1
2177,Subhash kumar sriwastava,"Thik-thak hai
Thik-thak hai",1,1
2178,NETRA OPTICAL,"Nice phone lot sako to lot lo
Is Price me kafi nice phone he koi diktat nahi he or dusra mobile dekho Hi mat bhai logo kuch kami nahi he mobile me or le dalo camera price ke hisab se acha he",1,1
2179,Tolaram Choudhary,"ठीक है
ठीक है",0,0
2180,MOHAMMAD IRSHAD ALAM,"Sabse sashta me achcha phone hai
Sound quality and finger☝ print camera colour jabar dust laga aur good backup de raha h",1,1
2181,Dinesh yadav,"El number priduct h ekdm mst
Ek number mobile h mtlb vastav me ek number h or bettry backup bhi kmal ka h amezone hi ek.nu.ber h to product to ek number hoga na yr",1,0
2182,Raj ramzanbhai,"Good products
Good मोबाइल",1,1
2183,Yogi Rana,"चार्जिंग में ज्यादा समय लेता है। फास्ट चार्जर होना चाहिए था
कैमरा ज्यादा अच्छा नहीं है फिर भी इसकी कीमत के हिसाब से थोड़ा सही भी है । बैटरी सही है लेकिन फास्ट चार्जिंग नही है चार्ज होने में काफी ज्यादा समय लेता है",0,1
2184,Ajay Sharma,"Bekar mobile hai....
Sensor bekar hai ph ke..... Khi bhi call kro ge to mobile lock ho jaye ga... On call u can't use your mobile... Plz done purchase.....",0,0
2185,L.R.MEGHWAL,"Display blinking...😭
Direct sunlight me Display sahi dikhai nhi deti hOr Display blink krti rhti h....Overall good phonebattry 1 day",1,1
2186,Chandan Kumar Singh,"Disple ng
The media could not be loaded.
 Redmi 9 podakt ka disple kharab ho gaya hai us me laenig ban rha hai tach sahi se kam nahi kr rha hai",0,0
2187,kk,"Nice
Relame ki phone se bahut acha b",1,1
2188,Atul Tripathi,"Redmi 9 phone
बेकार प्रोडक्ट है मात्र 15 दिनों में ही मदरबोर्ड और अब डिस्प्ले खराब हो गया क्योंकि घटिया फोन बेच रही है कंपनी।",0,0
2189,Amazon Customer,"रेडमी 9 एक्टिव बोलकर रेडमी 9 मोडेल फोन बेच रहे है
रेडमी 9 एक्टिव बोलकर रेडमी 9 मोडेल फोन बेच रहे है",0,1
2190,Ajay sahani,"Badhiya
Sab theek hai chal raha hai badhiya hai",1,1
2191,Mohit Kumar,"Mobil hang karta gai bhai speaker ki aawaj kAm ho gyi
Mobil phone ki awaj kam ho gyi aur Mobil hang kar raha hai",1,1
2192,satya prakash yadav,"Kabhi bhi sahi pata karke le
Esme remote nahi hai hume pata na tha thoda maza na aaya",1,0
2193,Rehana A Nadaf,"Good 👍
LCD screen ki wajah se thoda dull light video dikhta hai processor slow hai",1,0
2194,Amazon Customer,"ishka camara memori not sport and hang aur picher ke fixel fatte hai hmari rakam hamare orignal
ishka camara memori not sport and hang aur picher ke fixel fatte hai hmari rakam hamare orignal mode bheje",0,0
2195,mamta bhatt,"मुझे पसंद आया
मुझे पसंद आया",1,1
2196,Priya Deswal,"Nice phone
Bahut achha aaya hai phone",1,1
2197,Narsingh gupta,"Don't buy this product high price poor quality phone bahut badi galti kara ye phone kharid ke
Phone slow and hang camera quality bad maine kharid galti kar di aisa lag raha hai 3 sal purana phone chala raha hon",0,0
2198,Roshan L.,"Ok redmi 9
. यह प्रोडक्ट बहुत ही अच्छा है बस इसका कैमरा क्वालिटी सही नही है बहुत ही घटिया कैमरा दिया है 13 मेघा पिस्टल जितना साफ फोटो नहीं आता",1,1
